name, movie, percent of dialogue, percent of fanworks (literal), percent of fanworks (including sub tags), age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works in closest fandom (literal), AO3 works in closest fandom (including fandom subtags), AO3 closest fandom,title similarity
andrew cronin,Runner Runner,0.035903590359,-1,-1,None,m,2013,8210,tt2364841,9999,20,0,0,,0
archie,Runner Runner,0.01700170017,-1,-1,45,m,2013,8210,tt2364841,9999,20,0,0,,0
billy 'pet' pet,Runner Runner,0.032703270327,-1,-1,37,m,2013,8210,tt2364841,9999,20,0,0,,0
craig,Runner Runner,0.010501050105,0.405116580311,0.405116580311,None,m,2013,8210,tt2364841,9999,20,1251,1251,South Park,0.0769230769231
harry furst,Runner Runner,0.018601860186,-1,-1,68,m,2013,8210,tt2364841,9999,20,0,0,,0
ivan block,Runner Runner,0.380838083808,-1,-1,41,m,2013,8210,tt2364841,9999,20,0,0,,0
professor horst,Runner Runner,0.010601060106,-1,-1,None,m,2013,8210,tt2364841,9999,20,0,0,,0
richie furst,Runner Runner,0.437243724372,-1,-1,32,m,2013,8210,tt2364841,9999,20,0,0,,0
sergeant barran,Runner Runner,0.022902290229,-1,-1,39,m,2013,8210,tt2364841,9999,20,0,0,,0
shecky,Runner Runner,0.022102210221,-1,-1,None,m,2013,8210,tt2364841,9999,20,0,0,,0
wilson,Runner Runner,0.011601160116,0.0468156713842,0.0468156713842,None,m,2013,8210,tt2364841,9999,20,1085,1085,Thor (Movies),0.153846153846
anna,Silent Hill,0.0818931135336,0.735452586207,0.735452586207,31,f,2006,8215,tt0384537,3761,62,2730,2730,Frozen (2013),0.0769230769231
christopher da ,Silent Hill,0.0973145440043,-1,-1,47,m,2006,8215,tt0384537,3761,62,0,0,,0
cybil bennett,Silent Hill,0.202073916512,0.282608695652,0.282608695652,37,f,2006,8215,tt0384537,3761,62,13,13,Silent Hill (2006),0.611111111111
dahlia gillespi,Silent Hill,0.031640521138,-1,-1,42,f,2006,8215,tt0384537,3761,62,0,0,,0
officer gucci,Silent Hill,0.0760436054241,-1,-1,None,m,2006,8215,tt0384537,3761,62,0,0,,0
rose da silva,Silent Hill,0.511034299388,0.152173913043,0.152173913043,33,f,2006,8215,tt0384537,3761,62,7,7,Silent Hill (2006),0.611111111111
dewey finn,School of Rock,0.476915520629,0.103448275862,0.103448275862,34,m,2003,8216,tt0332379,4072,117,3,3,School of Rock (2003),0.666666666667
freddys father,School of Rock,0.0400294695481,-1,-1,None,m,2003,8216,tt0332379,4072,117,0,0,,0
kevin,School of Rock,0.0454322200393,0.212576516416,0.212576516416,None,m,2003,8216,tt0332379,4072,117,382,382,Ghostbusters (2016),0.105263157895
Lori's Mother,School of Rock,0.0287328094303,-1,-1,None,f,2003,8216,tt0332379,4072,117,0,0,,0
mrs dunham,School of Rock,0.0341355599214,-1,-1,None,f,2003,8216,tt0332379,4072,117,0,0,,0
ned schneebly,School of Rock,0.0876719056974,-1,-1,33,m,2003,8216,tt0332379,4072,117,0,0,,0
Rosalie Mullins,School of Rock,0.127946954813,0.0344827586207,0.0344827586207,41,f,2003,8216,tt0332379,4072,117,1,1,School of Rock (2003),0.666666666667
summer hathaway,School of Rock,0.0827603143418,0.137931034483,0.137931034483,10,f,2003,8216,tt0332379,4072,117,4,4,School of Rock (2003),0.666666666667
Theo,School of Rock,0.0763752455796,-1,-1,33,m,2003,8216,tt0332379,4072,117,0,0,,0
anatoly,Moscow on the Hudson,0.0243779421654,-1,-1,34,m,1984,8218,tt0087747,5948,64,-1,0,,0
boris,Moscow on the Hudson,0.0709482178884,-1,-1,50,m,1984,8218,tt0087747,5948,64,-1,0,,0
lionel withersp,Moscow on the Hudson,0.185944855414,-1,-1,31,m,1984,8218,tt0087747,5948,64,-1,0,,0
lucia lombardo,Moscow on the Hudson,0.152992602555,-1,-1,27,f,1984,8218,tt0087747,5948,64,-1,0,,0
orlando ramirez,Moscow on the Hudson,0.0544720914593,-1,-1,54,m,1984,8218,tt0087747,5948,64,-1,0,,0
vladimir ivanof,Moscow on the Hudson,0.466711499664,-1,-1,33,m,1984,8218,tt0087747,5948,64,-1,0,,0
vladimir's gran,Moscow on the Hudson,0.0445527908541,-1,-1,80,m,1984,8218,tt0087747,5948,64,-1,0,,0
charlie,An Unmarried Woman,0.0497468847352,-1,-1,42,m,1978,8219,tt0078444,10272,None,-1,0,,0
claire,An Unmarried Woman,0.017523364486,-1,-1,31,f,1978,8219,tt0078444,10272,None,-1,0,,0
dr. jacobs,An Unmarried Woman,0.0120716510903,-1,-1,45,m,1978,8219,tt0078444,10272,None,-1,0,,0
edward,An Unmarried Woman,0.0105140186916,-1,-1,39,m,1978,8219,tt0078444,10272,None,-1,0,,0
elaine,An Unmarried Woman,0.0422507788162,-1,-1,34,f,1978,8219,tt0078444,10272,None,-1,0,,0
erica,An Unmarried Woman,0.451616043614,-1,-1,34,f,1978,8219,tt0078444,10272,None,-1,0,,0
jeannette,An Unmarried Woman,0.0483839563863,-1,-1,36,f,1978,8219,tt0078444,10272,None,-1,0,,0
martin,An Unmarried Woman,0.0866433021807,-1,-1,40,m,1978,8219,tt0078444,10272,None,-1,0,,0
patti,An Unmarried Woman,0.0756425233645,-1,-1,17,f,1978,8219,tt0078444,10272,None,-1,0,,0
saul kaplan,An Unmarried Woman,0.116433021807,-1,-1,44,m,1978,8219,tt0078444,10272,None,-1,0,,0
sue,An Unmarried Woman,0.0479945482866,-1,-1,41,f,1978,8219,tt0078444,10272,None,-1,0,,0
tanya,An Unmarried Woman,0.0411799065421,-1,-1,61,f,1978,8219,tt0078444,10272,None,-1,0,,0
carmen,Down and Out in Beverly Hills,0.0362916006339,-1,-1,27,f,1986,8220,tt0090966,6310,145,-1,0,,0
cop,Down and Out in Beverly Hills,0.0261489698891,-1,-1,None,m,1986,8220,tt0090966,6310,145,-1,0,,0
dave whiteman,Down and Out in Beverly Hills,0.504437400951,-1,-1,39,m,1986,8220,tt0090966,6310,145,-1,0,,0
jenny whiteman,Down and Out in Beverly Hills,0.0573692551506,-1,-1,23,f,1986,8220,tt0090966,6310,145,-1,0,,0
jerry baskin,Down and Out in Beverly Hills,0.311885895404,-1,-1,45,m,1986,8220,tt0090966,6310,145,-1,0,,0
max whiteman,Down and Out in Beverly Hills,0.0309033280507,-1,-1,16,m,1986,8220,tt0090966,6310,145,-1,0,,0
orvis goodnight,Down and Out in Beverly Hills,0.0329635499208,-1,-1,54,m,1986,8220,tt0090966,6310,145,-1,0,,0
alejandra villa,All the Pretty Horses,0.0546591523199,-1,-1,26,f,2000,8230,tt0149624,12953,25,-1,0,,0
captain raul,All the Pretty Horses,0.0518026711959,-1,-1,45,m,2000,8230,tt0149624,12953,25,-1,0,,0
cole,All the Pretty Horses,0.0352814019918,-1,-1,42,m,2000,8230,tt0149624,12953,25,-1,0,,0
don hector de l,All the Pretty Horses,0.0186057284027,-1,-1,52,m,2000,8230,tt0149624,12953,25,-1,0,,0
doña alfonsa,All the Pretty Horses,0.0568208137111,-1,-1,64,f,2000,8230,tt0149624,12953,25,-1,0,,0
girl,All the Pretty Horses,0.00887825214236,-1,-1,None,f,2000,8230,tt0149624,12953,25,-1,0,,0
j.c. franklin,All the Pretty Horses,0.00849224117965,-1,-1,57,m,2000,8230,tt0149624,12953,25,-1,0,,0
jimmy blevins,All the Pretty Horses,0.0936462595538,-1,-1,18,m,2000,8230,tt0149624,12953,25,-1,0,,0
john grady cole,All the Pretty Horses,0.408013587586,-1,-1,30,m,2000,8230,tt0149624,12953,25,-1,0,,0
judge,All the Pretty Horses,0.0276383849301,-1,-1,64,m,2000,8230,tt0149624,12953,25,-1,0,,0
lacey rawlins,All the Pretty Horses,0.219485833398,-1,-1,29,m,2000,8230,tt0149624,12953,25,-1,0,,0
manuel,All the Pretty Horses,0.00880104994982,-1,-1,None,m,2000,8230,tt0149624,12953,25,-1,0,,0
orlando,All the Pretty Horses,0.00787462363931,-1,-1,None,m,2000,8230,tt0149624,12953,25,-1,0,,0
lisa',Love & Other Drugs,0.0228675136116,-1,-1,33,f,2010,8232,tt0758752,8265,35,0,0,,0
bruce winston,Love & Other Drugs,0.0671506352087,-1,-1,50,m,2010,8232,tt0758752,8265,35,0,0,,0
california man,Love & Other Drugs,0.0131881427707,-1,-1,61,m,2010,8232,tt0758752,8265,35,0,0,,0
doctor,Love & Other Drugs,0.0205686630369,0.00345042935207,0.00348946135831,None,m,2010,8232,tt0758752,8265,35,442,447,Harry Potter - J. K. Rowling,0.107142857143
dr. helen randa,Love & Other Drugs,0.0177858439201,-1,-1,None,f,2010,8232,tt0758752,8265,35,0,0,,0
gina,Love & Other Drugs,0.0186327888687,0.103448275862,0.120689655172,40,f,2010,8232,tt0758752,8265,35,18,21,Empire Records (1995),0.047619047619
jamie randall,Love & Other Drugs,0.357894736842,-1,-1,30,m,2010,8232,tt0758752,8265,35,0,0,,0
josh randall,Love & Other Drugs,0.0849364791289,-1,-1,29,m,2010,8232,tt0758752,8265,35,0,0,,0
la boheme recep,Love & Other Drugs,0.016575922565,-1,-1,None,f,2010,8232,tt0758752,8265,35,0,0,,0
maggie murdock,Love & Other Drugs,0.311554748941,1.20034329818e-05,5.40154484182e-05,28,f,2010,8232,tt0758752,8265,35,2,9,Marvel Cinematic Universe,0.04
trey hannigan,Love & Other Drugs,0.0688445251059,-1,-1,38,m,2010,8232,tt0758752,8265,35,0,0,,0
brendan,Me Him Her,0.263236390753,0.373333333333,0.373333333333,None,m,2015,8233,tt2507238,9387,None,56,56,Warrior (2011),0.0714285714286
cory,Me Him Her,0.349312879514,-1,-1,30,m,2015,8233,tt2507238,9387,None,0,0,,0
Cynthia,Me Him Her,0.0223713646532,0.114608555287,0.114608555287,35,f,2015,8233,tt2507238,9387,None,284,284,Pitch Perfect (Movies),0.0909090909091
gabbi,Me Him Her,0.204538191115,-1,-1,26,f,2015,8233,tt2507238,9387,None,0,0,,0
Heather,Me Him Her,0.0671140939597,0.596026490066,0.596026490066,32,f,2015,8233,tt2507238,9387,None,180,180,Heathers (1988),0.2
kris,Me Him Her,0.0161926067966,-1,-1,None,f,2015,8233,tt2507238,9387,None,0,0,,0
laura,Me Him Her,0.0241823798871,0.0112233585371,0.0112233585371,26,f,2015,8233,tt2507238,9387,None,901,901,The Avengers (Marvel Movies),0.0714285714286
mr. ehrlick,Me Him Her,0.011718333866,-1,-1,61,m,2015,8233,tt2507238,9387,None,0,0,,0
mrs. ehrlick,Me Him Her,0.011718333866,-1,-1,59,f,2015,8233,tt2507238,9387,None,0,0,,0
old man,Me Him Her,0.011718333866,0.000819672131148,0.0,None,m,2015,8233,tt2507238,9387,None,105,0,Harry Potter - J. K. Rowling,0.0357142857143
Steve,Me Him Her,0.0178970917226,0.0443278639027,0.381584782465,40,m,2015,8233,tt2507238,9387,None,9396,80883,Marvel,0.1
brad whitaker,Daddy's Home,0.426274041074,-1,-1,48,m,2015,8234,tt1528854,9203,147,-1,0,,0
dusty mayron,Daddy's Home,0.358796044768,-1,-1,44,m,2015,8234,tt1528854,9203,147,-1,0,,0
dylan,Daddy's Home,0.0204281212648,-1,-1,None,m,2015,8234,tt1528854,9203,147,-1,0,,0
sara,Daddy's Home,0.194501792894,-1,-1,40,f,2015,8234,tt1528854,9203,147,-1,0,,0
barbara 'ms. ma,Black Christmas,0.0956860945388,-1,-1,59,f,2006,8237,tt0454082,4358,21,0,0,,0
billy's mother,Black Christmas,0.0245525470399,-1,-1,None,f,2006,8237,tt0454082,4358,21,0,0,,0
dana,Black Christmas,0.115190454337,0.453333333333,0.493333333333,24,f,2006,8237,tt0454082,4358,21,34,37,The Cabin in the Woods (2011),0.0689655172414
heather fitzger,Black Christmas,0.0853602569986,-1,-1,22,f,2006,8237,tt0454082,4358,21,0,0,,0
kelli presley,Black Christmas,0.20674621386,-1,-1,20,f,2006,8237,tt0454082,4358,21,0,0,,0
kyle autry,Black Christmas,0.122533272143,-1,-1,30,m,2006,8237,tt0454082,4358,21,0,0,,0
lauren hannon,Black Christmas,0.0906379072969,-1,-1,25,f,2006,8237,tt0454082,4358,21,0,0,,0
leigh colvin,Black Christmas,0.131482331345,-1,-1,38,f,2006,8237,tt0454082,4358,21,0,0,,0
melissa,Black Christmas,0.127810922441,9.00257473637e-05,0.000252072092618,21,f,2006,8237,tt0454082,4358,21,15,42,Marvel Cinematic Universe,0.08
beatrix emery,Dr. Jekyll and Mr. Hyde,0.110313775151,-1,-1,20,f,1941,8239,tt0033553,7107,None,0,0,,0
dr. henry jekyl,Dr. Jekyll and Mr. Hyde,0.345715491769,-1,-1,41,m,1941,8239,tt0033553,7107,None,0,0,,0
Dr. John Lanyon,Dr. Jekyll and Mr. Hyde,0.0572674827635,-1,-1,41,m,1941,8239,tt0033553,7107,None,0,0,,0
footman,Dr. Jekyll and Mr. Hyde,0.0364429435768,-1,-1,55,m,1941,8239,tt0033553,7107,None,0,0,,0
girl,Dr. Jekyll and Mr. Hyde,0.0571267764176,0.375,0.375,None,f,1941,8239,tt0033553,7107,None,3,3,Once - All Media Types,0.130434782609
ivy peterson,Dr. Jekyll and Mr. Hyde,0.145208948924,-1,-1,26,f,1941,8239,tt0033553,7107,None,0,0,,0
manager,Dr. Jekyll and Mr. Hyde,0.0158998170818,-1,-1,None,m,1941,8239,tt0033553,7107,None,0,0,,0
marcia,Dr. Jekyll and Mr. Hyde,0.0173068805403,0.00765306122449,0.0178571428571,25,f,1941,8239,tt0033553,7107,None,3,7,The Outsiders - All Media Types,0.0645161290323
poole,Dr. Jekyll and Mr. Hyde,0.062614323906,0.2,0.2,42,m,1941,8239,tt0033553,7107,None,1,1,U.S. Marshals (1998),0.0869565217391
sir charles eme,Dr. Jekyll and Mr. Hyde,0.102012100746,-1,-1,59,m,1941,8239,tt0033553,7107,None,0,0,,0
the bishop,Dr. Jekyll and Mr. Hyde,0.0350358801182,-1,-1,78,m,1941,8239,tt0033553,7107,None,0,0,,0
young woman,Dr. Jekyll and Mr. Hyde,0.0150555790066,-1,-1,27,f,1941,8239,tt0033553,7107,None,0,0,,0
anderson,Farewell to the King,0.0481388189197,-1,-1,None,m,1989,8241,tt0097334,3573,5,-1,0,,0
botanist,Farewell to the King,0.469913238175,-1,-1,40,m,1989,8241,tt0097334,3573,5,-1,0,,0
colonel mitamur,Farewell to the King,0.0568150013994,-1,-1,55,m,1989,8241,tt0097334,3573,5,-1,0,,0
conklin,Farewell to the King,0.0794850265883,-1,-1,44,m,1989,8241,tt0097334,3573,5,-1,0,,0
dynamite dave,Farewell to the King,0.053176602295,-1,-1,49,m,1989,8241,tt0097334,3573,5,-1,0,,0
Ferguson,Farewell to the King,0.048698572628,-1,-1,50,m,1989,8241,tt0097334,3573,5,-1,0,,0
learoyd,Farewell to the King,0.207108872096,-1,-1,48,m,1989,8241,tt0097334,3573,5,-1,0,,0
yoo,Farewell to the King,0.0366638678981,-1,-1,36,f,1989,8241,tt0097334,3573,5,-1,0,,0
claire,Horrible Bosses 2,0.0157260009648,-1,-1,None,f,2014,8243,tt2170439,10365,57,-1,0,,0
dale arbus,Horrible Bosses 2,0.256246985046,-1,-1,38,m,2014,8243,tt2170439,10365,57,-1,0,,0
Dean "MF" Jones,Horrible Bosses 2,0.0315484804631,-1,-1,47,m,2014,8243,tt2170439,10365,57,-1,0,,0
denny,Horrible Bosses 2,0.0498794018331,-1,-1,None,m,2014,8243,tt2170439,10365,57,-1,0,,0
Detective Hatch,Horrible Bosses 2,0.0206464061746,-1,-1,67,m,2014,8243,tt2170439,10365,57,-1,0,,0
kurt buckman,Horrible Bosses 2,0.247563917028,-1,-1,39,m,2014,8243,tt2170439,10365,57,-1,0,,0
mr nagopian,Horrible Bosses 2,0.0658948383985,-1,-1,None,m,2014,8243,tt2170439,10365,57,-1,0,,0
nick hendricks,Horrible Bosses 2,0.253256150507,-1,-1,45,m,2014,8243,tt2170439,10365,57,-1,0,,0
oscar,Horrible Bosses 2,0.0205499276411,-1,-1,None,m,2014,8243,tt2170439,10365,57,-1,0,,0
Patrolman,Horrible Bosses 2,0.0180414857694,-1,-1,None,m,2014,8243,tt2170439,10365,57,-1,0,,0
rhonda,Horrible Bosses 2,0.0206464061746,-1,-1,None,f,2014,8243,tt2170439,10365,57,-1,0,,0
bill gambini,My Cousin Vinny,0.0785593425187,-1,-1,31,m,1992,8253,tt0104952,4137,110,-1,0,,0
jim trotter iii,My Cousin Vinny,0.0766255740875,-1,-1,56,m,1992,8253,tt0104952,4137,110,-1,0,,0
john gibbons,My Cousin Vinny,0.0396422528402,-1,-1,52,m,1992,8253,tt0104952,4137,110,-1,0,,0
judge chamberla,My Cousin Vinny,0.140923374426,-1,-1,66,m,1992,8253,tt0104952,4137,110,-1,0,,0
mona lisa vito,My Cousin Vinny,0.0988639110467,-1,-1,28,f,1992,8253,tt0104952,4137,110,-1,0,,0
sam tipton,My Cousin Vinny,0.0299734106841,-1,-1,43,m,1992,8253,tt0104952,4137,110,-1,0,,0
stan rothenstei,My Cousin Vinny,0.109016195311,-1,-1,28,m,1992,8253,tt0104952,4137,110,-1,0,,0
vinny gambini,My Cousin Vinny,0.426395939086,-1,-1,49,m,1992,8253,tt0104952,4137,110,-1,0,,0
anderson,The Revenant,0.0318754633062,0.14465408805,0.220125786164,None,m,2015,8257,tt1663202,5396,147,46,70,The Matrix (Movies),0.210526315789
brazeau,The Revenant,0.0287249814678,-1,-1,None,m,2015,8257,tt1663202,5396,147,0,0,,0
bridger,The Revenant,0.0761675315048,-1,-1,22,m,2015,8257,tt1663202,5396,147,0,0,,0
captain andrew ,The Revenant,0.154373610082,-1,-1,32,m,2015,8257,tt1663202,5396,147,0,0,,0
hugh glass,The Revenant,0.212750185322,0.545454545455,0.545454545455,41,m,2015,8257,tt1663202,5396,147,12,12,The Revenant (2016),0.631578947368
john fitzgerald,The Revenant,0.319125277984,0.318181818182,0.318181818182,38,m,2015,8257,tt1663202,5396,147,7,7,The Revenant (2016),0.631578947368
murphy,The Revenant,0.0253891771683,0.807854137447,0.807854137447,43,m,2015,8257,tt1663202,5396,147,576,576,Boondock Saints (Movies),0.0416666666667
pig,The Revenant,0.0706078576723,0.24,0.24,None,m,2015,8257,tt1663202,5396,147,6,6,Angry Birds - All Media Types,0.0689655172414
runty man,The Revenant,0.0409562638992,-1,-1,None,m,2015,8257,tt1663202,5396,147,0,0,,0
yellow horse,The Revenant,0.0400296515938,-1,-1,None,m,2015,8257,tt1663202,5396,147,0,0,,0
deputy pool,Psycho II,0.0186032326929,-1,-1,None,m,1983,8268,tt0086154,9837,88,-1,0,,0
Dr. Bill Raymon,Psycho II,0.103588492427,-1,-1,53,m,1983,8268,tt0086154,9837,88,-1,0,,0
judge,Psycho II,0.0358849242655,-1,-1,60,m,1983,8268,tt0086154,9837,88,-1,0,,0
kim,Psycho II,0.0114872420453,-1,-1,None,f,1983,8268,tt0086154,9837,88,-1,0,,0
lila loomis,Psycho II,0.0548947849954,-1,-1,54,f,1983,8268,tt0086154,9837,88,-1,0,,0
mary loomis,Psycho II,0.309647250178,-1,-1,23,f,1983,8268,tt0086154,9837,88,-1,0,,0
Mrs. Emma Spool,Psycho II,0.0143336383044,-1,-1,65,f,1983,8268,tt0086154,9837,88,-1,0,,0
norman bates,Psycho II,0.315645013724,-1,-1,51,m,1983,8268,tt0086154,9837,88,-1,0,,0
Ralph Statler,Psycho II,0.0207380298872,-1,-1,None,m,1983,8268,tt0086154,9837,88,-1,0,,0
sheriff john hu,Psycho II,0.0722781335773,-1,-1,58,m,1983,8268,tt0086154,9837,88,-1,0,,0
Warren Toomey,Psycho II,0.0428992579038,-1,-1,39,m,1983,8268,tt0086154,9837,88,-1,0,,0
bellman,Lost in America,0.0236972628743,-1,-1,None,m,1985,8272,tt0089504,16331,None,0,0,,0
brad tooley,Lost in America,0.00734798848815,-1,-1,42,m,1985,8272,tt0089504,16331,None,0,0,,0
david howard,Lost in America,0.600881758619,-1,-1,38,m,1985,8272,tt0089504,16331,None,0,0,,0
employment agen,Lost in America,0.0137162451779,-1,-1,57,m,1985,8272,tt0089504,16331,None,0,0,,0
front desk cler,Lost in America,0.00875635294838,-1,-1,33,m,1985,8272,tt0089504,16331,None,0,0,,0
jack,Lost in America,0.0243095952483,0.56711531466,0.56711531466,None,m,1985,8272,tt0089504,16331,None,1559,1559,Pirates of the Caribbean (Movies),0.030303030303
jim,Lost in America,0.0128589798543,0.181318681319,0.181318681319,None,m,1985,8272,tt0089504,16331,None,495,495,Batman (Movies - Nolan),0.0869565217391
Linda Howard,Lost in America,0.207029575654,-1,-1,30,f,1985,8272,tt0089504,16331,None,0,0,,0
patty,Lost in America,0.0118792480558,0.615470228158,0.615470228158,33,f,1985,8272,tt0089504,16331,None,1106,1106,Ghostbusters (2016),0.105263157895
paul dunn's sec,Lost in America,0.0308003184128,-1,-1,None,f,1985,8272,tt0089504,16331,None,0,0,,0
pharmacist,Lost in America,0.0144510440267,-1,-1,71,m,1985,8272,tt0089504,16331,None,0,0,,0
redneck,Lost in America,0.0127977466169,-1,-1,None,m,1985,8272,tt0089504,16331,None,0,0,,0
shuster,Lost in America,0.0243095952483,-1,-1,None,m,1985,8272,tt0089504,16331,None,0,0,,0
skippy,Lost in America,0.00716428877595,-1,-1,None,m,1985,8272,tt0089504,16331,None,0,0,,0
bob diamond,Defending Your Life,0.267076652756,-1,-1,60,m,1991,8274,tt0101698,13659,33,-1,0,,0
comedian,Defending Your Life,0.00790687458818,-1,-1,None,m,1991,8274,tt0101698,13659,33,-1,0,,0
daniel miller,Defending Your Life,0.326378212168,-1,-1,44,m,1991,8274,tt0101698,13659,33,-1,0,,0
eduardo,Defending Your Life,0.0142763013398,-1,-1,52,m,1991,8274,tt0101698,13659,33,-1,0,,0
frank,Defending Your Life,0.0113478292701,-1,-1,None,m,1991,8274,tt0101698,13659,33,-1,0,,0
jim,Defending Your Life,0.0262830368255,-1,-1,None,m,1991,8274,tt0101698,13659,33,-1,0,,0
julia,Defending Your Life,0.107035654147,-1,-1,42,f,1991,8274,tt0101698,13659,33,-1,0,,0
lena foster,Defending Your Life,0.133757961783,-1,-1,66,f,1991,8274,tt0101698,13659,33,-1,0,,0
man judge,Defending Your Life,0.0270883666447,-1,-1,None,m,1991,8274,tt0101698,13659,33,-1,0,,0
mr. wadworth,Defending Your Life,0.00798008638993,-1,-1,None,m,1991,8274,tt0101698,13659,33,-1,0,,0
peter,Defending Your Life,0.00805329819167,-1,-1,40,m,1991,8274,tt0101698,13659,33,-1,0,,0
porter,Defending Your Life,0.0118603118823,-1,-1,35,m,1991,8274,tt0101698,13659,33,-1,0,,0
stan,Defending Your Life,0.0108353466579,-1,-1,None,m,1991,8274,tt0101698,13659,33,-1,0,,0
tram guide,Defending Your Life,0.0168387144008,-1,-1,44,f,1991,8274,tt0101698,13659,33,-1,0,,0
woman judge,Defending Your Life,0.0232813529541,-1,-1,None,f,1991,8274,tt0101698,13659,33,-1,0,,0
abbey tyler,The Fourth Kind,0.312537855845,-1,-1,34,f,2009,8275,tt1220198,8255,29,-1,0,,0
abel campos,The Fourth Kind,0.0874621441551,-1,-1,48,m,2009,8275,tt1220198,8255,29,-1,0,,0
ashley tyler,The Fourth Kind,0.0220472440945,-1,-1,12,f,2009,8275,tt1220198,8255,29,-1,0,,0
Awolowa Odusami,The Fourth Kind,0.126832222895,-1,-1,47,m,2009,8275,tt1220198,8255,29,-1,0,,0
deputy ryan,The Fourth Kind,0.0169594185342,-1,-1,None,m,2009,8275,tt1220198,8255,29,-1,0,,0
ronnie tyler,The Fourth Kind,0.0205935796487,-1,-1,15,m,2009,8275,tt1220198,8255,29,-1,0,,0
scott stracinsk,The Fourth Kind,0.0566929133858,-1,-1,35,m,2009,8275,tt1220198,8255,29,-1,0,,0
sheriff august,The Fourth Kind,0.124288310115,-1,-1,55,m,2009,8275,tt1220198,8255,29,-1,0,,0
the real dr tyl,The Fourth Kind,0.182556026651,-1,-1,None,f,2009,8275,tt1220198,8255,29,-1,0,,0
tommy fisher,The Fourth Kind,0.0333131435494,-1,-1,48,m,2009,8275,tt1220198,8255,29,-1,0,,0
will tyler,The Fourth Kind,0.0167171411266,-1,-1,39,m,2009,8275,tt1220198,8255,29,-1,0,,0
becky,Cursed,0.0372227286539,0.058064516129,0.0645161290323,32,f,2005,8277,tt0257516,6582,26,9,10,Sing (2016),0.0909090909091
bo,Cursed,0.0530233971437,0.842105263158,0.894736842105,28,m,2005,8277,tt0257516,6582,26,16,17,Cursed (2005),0.461538461538
brooke,Cursed,0.0317532664844,-1,-1,26,f,2005,8277,tt0257516,6582,26,0,0,,0
ellie,Cursed,0.281221513218,0.0593922651934,0.0725138121547,25,f,2005,8277,tt0257516,6582,26,86,105,Jurassic Park (Movies),0.0909090909091
james myers,Cursed,0.0344879975691,-1,-1,None,m,2005,8277,tt0257516,6582,26,0,0,,0
jenny,Cursed,0.024612579763,-1,-1,27,f,2005,8277,tt0257516,6582,26,0,0,,0
jimmy,Cursed,0.191735034944,0.0336787564767,0.0388601036269,22,m,2005,8277,tt0257516,6582,26,104,120,South Park,0.1
joannie,Cursed,0.0224855666971,-1,-1,None,f,2005,8277,tt0257516,6582,26,0,0,,0
kyle,Cursed,0.0316013369796,0.0019772126245,0.00689552902795,33,m,2005,8277,tt0257516,6582,26,160,558,DCU,0.166666666667
mark,Cursed,0.0221817076876,0.673218673219,0.810810810811,None,m,2005,8277,tt0257516,6582,26,274,330,The Martian (2015),0.0555555555556
mr winston,Cursed,0.0244606502583,-1,-1,None,m,2005,8277,tt0257516,6582,26,0,0,,0
scott baio,Cursed,0.0475539349742,-1,-1,45,m,2005,8277,tt0257516,6582,26,0,0,,0
