name, movie, percent of dialogue, percent of fanworks, age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works, AO3 fandom, title distance
carr gomm,The Elephant Man,0.223438836612,0.0,76,m,1980,886,tt0080678,5845,None,0,,1
fox,The Elephant Man,0.0215568862275,0.0061112898038,46,m,1980,886,tt0080678,5845,None,19,Star Wars: The Clone Wars (2008) - All Media Types,0.00606060606061
frederick treve,The Elephant Man,0.0326775021386,0.0,43,m,1980,886,tt0080678,5845,None,0,,1
john merrick,The Elephant Man,0.235757057314,0.0,40,m,1980,886,tt0080678,5845,None,0,,1
mothershead,The Elephant Man,0.0896492728828,0.0,68,f,1980,886,tt0080678,5845,None,0,,1
mrs. kendal,The Elephant Man,0.0591958939264,0.0,49,f,1980,886,tt0080678,5845,None,0,,1
night porter,The Elephant Man,0.102822925577,0.0,34,m,1980,886,tt0080678,5845,None,0,,1
nora,The Elephant Man,0.0360992301112,0.145935960591,24,f,1980,886,tt0080678,5845,None,948,RWBY,0.0
brazen,Escape from L.A.,0.0601226993865,0.0128205128205,31,f,1996,892,tt0116225,4890,49,3,Powerpuff Girls,0.0120967741935
cmdr. malloy,Escape from L.A.,0.146421267894,0.0,55,m,1996,892,tt0116225,4890,49,0,,1
cuervo jones,Escape from L.A.,0.0969325153374,0.0,44,m,1996,892,tt0116225,4890,49,0,,1
hershe las palm,Escape from L.A.,0.038445807771,0.0,47,f,1996,892,tt0116225,4890,49,0,,1
map to the star,Escape from L.A.,0.139877300613,0.0,39,m,1996,892,tt0116225,4890,49,0,,1
pendejo bob,Escape from L.A.,0.0548057259714,0.0,None,m,1996,892,tt0116225,4890,49,0,,1
pipeline,Escape from L.A.,0.0539877300613,0.0,56,m,1996,892,tt0116225,4890,49,0,,1
police anchor,Escape from L.A.,0.0366053169734,0.0,None,f,1996,892,tt0116225,4890,49,0,,1
president,Escape from L.A.,0.0220858895706,0.0,73,m,1996,892,tt0116225,4890,49,0,,1
snake plissken,Escape from L.A.,0.220040899796,0.0119047619048,45,m,1996,892,tt0116225,4890,49,1,Beauty and the Beast (TV 1987),0.00579710144928
spinal,Escape from L.A.,0.0247443762781,0.0,None,m,1996,892,tt0116225,4890,49,0,,1
taslima,Escape from L.A.,0.0670756646217,0.0,31,f,1996,892,tt0116225,4890,49,0,,1
utopia,Escape from L.A.,0.038854805726,0.0,22,f,1996,892,tt0116225,4890,49,3,방탄소년단 | Bangtan Boys | BTS,0.0042735042735
alice harford,Eyes Wide Shut,0.141841680129,0.0,32,f,1999,898,tt0120663,3095,95,0,,1
domino,Eyes Wide Shut,0.0481421647819,0.0013079667063,23,f,1999,898,tt0120663,3095,95,11,Pocket Monsters | Pokemon - All Media Types,0.00407996736026
dr. william har,Eyes Wide Shut,0.535702746365,0.0,37,m,1999,898,tt0120663,3095,95,0,,1
gibson,Eyes Wide Shut,0.0662358642973,0.35,None,m,1999,898,tt0120663,3095,95,21,Black Hawk Down (2001),0.00505050505051
marion,Eyes Wide Shut,0.0387722132472,0.00128755364807,40,f,1999,898,tt0120663,3095,95,6,d'Artagnan Romances (Three Musketeers Series) - All Media Types,0.002886002886
nick nightingal,Eyes Wide Shut,0.0849757673667,0.0,35,m,1999,898,tt0120663,3095,95,0,,1
victor ziegler,Eyes Wide Shut,0.0843295638126,0.0,65,m,1999,898,tt0120663,3095,95,0,,1
747 captain,Executive Decision,0.0137544574631,0.0,48,m,1996,901,tt0116253,11778,135,0,,1
airline marshal,Executive Decision,0.0110375275938,0.0,48,m,1996,901,tt0116253,11778,135,0,,1
ali,Executive Decision,0.0427067413822,0.0745341614907,None,m,1996,901,tt0116253,11778,135,12,U2,0.0
ali hassan,Executive Decision,0.0382068262863,0.0,None,m,1996,901,tt0116253,11778,135,0,,1
charlie,Executive Decision,0.0245372728816,0.811940298507,None,m,1996,901,tt0116253,11778,135,272,Class (TV 2016),0.003367003367
dci,Executive Decision,0.0208014943114,0.0,None,m,1996,901,tt0116253,11778,135,0,,1
dennis cahill,Executive Decision,0.0723382577687,0.0,36,m,1996,901,tt0116253,11778,135,0,,1
dr. david grant,Executive Decision,0.190439803023,0.0,45,m,1996,901,tt0116253,11778,135,0,,1
el sayed jaffa,Executive Decision,0.0139242655799,0.0,50,m,1996,901,tt0116253,11778,135,0,,1
flight instruct,Executive Decision,0.00916963830871,0.0,None,m,1996,901,tt0116253,11778,135,0,,1
fran,Executive Decision,0.0517914756325,0.285714285714,None,f,1996,901,tt0116253,11778,135,4,Final Fantasy XII: Revenant Wings,0.00713012477718
kaplan,Executive Decision,0.0674987264391,0.0,None,m,1996,901,tt0116253,11778,135,0,,1
lt. colonel aus,Executive Decision,0.125742910511,0.0,44,m,1996,901,tt0116253,11778,135,0,,1
rat,Executive Decision,0.0793852946171,0.000222998587676,32,m,1996,901,tt0116253,11778,135,3,X-Men (Alternate Timeline Movies),0.00831847890671
remora pilot,Executive Decision,0.0439803022584,0.0,None,m,1996,901,tt0116253,11778,135,0,,1
sergeant 'cappy,Executive Decision,0.144676515537,0.0,49,m,1996,901,tt0116253,11778,135,0,,1
sergeant baker,Executive Decision,0.0351502801834,0.0,39,m,1996,901,tt0116253,11778,135,0,,1
terrorist,Executive Decision,0.0148582102224,0.0,None,m,1996,901,tt0116253,11778,135,0,,1
dietrich hassle,Face/Off,0.0441145281018,0.0,38,m,1997,902,tt0119094,4715,212,0,,1
dr. eve archer,Face/Off,0.177942735949,0.0,41,f,1997,902,tt0119094,4715,212,0,,1
jamie archer,Face/Off,0.0335100742312,0.00884955752212,17,f,1997,902,tt0119094,4715,212,1,X Factor (UK) RPF,0.0141176470588
pollux troy,Face/Off,0.0788971367975,0.25,25,m,1997,902,tt0119094,4715,212,2,Face/Off (1997),0.0463768115942
priest,Face/Off,0.0233297985154,0.000948766603416,None,m,1997,902,tt0119094,4715,212,20,Star Wars Episode VII: The Force Awakens (2015),0.00232108317215
prison guard wa,Face/Off,0.0430540827147,0.0,34,m,1997,902,tt0119094,4715,212,0,,1
sasha hassler,Face/Off,0.0579003181336,0.0,35,f,1997,902,tt0119094,4715,212,0,,1
sean archer,Face/Off,0.404029692471,0.625,33,m,1997,902,tt0119094,4715,212,5,Face/Off (1997),0.0463768115942
tito biondi,Face/Off,0.0523860021209,0.0,44,m,1997,902,tt0119094,4715,212,0,,1
victor lazarro,Face/Off,0.0502651113468,0.0,64,m,1997,902,tt0119094,4715,212,0,,1
wanda,Face/Off,0.0345705196182,0.0190494516067,29,f,1997,902,tt0119094,4715,212,1782,The Avengers (Marvel) - All Media Types,0.00218221494817
brad hamilton,Fast Times at Ridgemont High,0.0966106218308,0.0,25,m,1982,906,tt0083929,7494,None,0,,1
businessman,Fast Times at Ridgemont High,0.0209500934081,0.0,None,m,1982,906,tt0083929,7494,None,0,,1
cindy,Fast Times at Ridgemont High,0.0152121697358,5.66986278932e-05,22,f,1982,906,tt0083929,7494,None,9,Supernatural,0.00535714285714
jeff spicoli,Fast Times at Ridgemont High,0.113690952762,0.0,22,m,1982,906,tt0083929,7494,None,0,,1
linda barrett,Fast Times at Ridgemont High,0.12970376301,0.0,19,f,1982,906,tt0083929,7494,None,0,,1
lisa,Fast Times at Ridgemont High,0.0173472111022,0.0,22,f,1982,906,tt0083929,7494,None,192,残響のテロル | Zankyou no Terror | Terror in Resonance,0.00378787878788
mark 'rat' ratn,Fast Times at Ridgemont High,0.116760074726,0.0,26,m,1982,906,tt0083929,7494,None,0,,1
mike damone,Fast Times at Ridgemont High,0.138110488391,0.0,26,m,1982,906,tt0083929,7494,None,0,,1
mr. hand,Fast Times at Ridgemont High,0.109020549773,0.0,68,m,1982,906,tt0083929,7494,None,0,,1
mr. vargas,Fast Times at Ridgemont High,0.0313584200694,0.0,34,m,1982,906,tt0083929,7494,None,0,,1
stacy hamilton,Fast Times at Ridgemont High,0.211235655191,0.0,20,f,1982,906,tt0083929,7494,None,0,,1
boy in police s,Ferris Bueller's Day Off,0.0221811460259,0.0,21,m,1986,909,tt0091042,6492,164,0,,1
cameron frye,Ferris Bueller's Day Off,0.175754775108,0.178571428571,30,m,1986,909,tt0091042,6492,164,5,Pretty In Pink (1986),0.00740740740741
ed rooney,Ferris Bueller's Day Off,0.0660813308688,0.0,40,m,1986,909,tt0091042,6492,164,0,,1
ferris bueller,Ferris Bueller's Day Off,0.4044978435,0.00813008130081,24,m,1986,909,tt0091042,6492,164,1,Doctor Who (TV Movie 1996),0.00615384615385
jeanie bueller,Ferris Bueller's Day Off,0.121996303142,0.05,26,f,1986,909,tt0091042,6492,164,4,Ferris Bueller's Day Off (1986),0.0281524926686
joyce,Ferris Bueller's Day Off,0.0591497227357,0.000548512920527,None,f,1986,909,tt0091042,6492,164,9,Stargate SG-1,0.00675675675676
secretary,Ferris Bueller's Day Off,0.0212569316081,0.00188323917137,None,f,1986,909,tt0091042,6492,164,1,Hannibal Lecter Tetralogy - Thomas Harris,0.00675422138837
sloane peterson,Ferris Bueller's Day Off,0.129081947012,0.00359712230216,19,f,1986,909,tt0091042,6492,164,1,Back to the Future (Movies),0.00871459694989
adulterer,Feast,0.055576070901,0.0,None,m,2005,910,tt0426459,5416,None,0,,1
bartender,Feast,0.048929098966,1.61231811036e-05,77,m,2005,910,tt0426459,5416,None,2,Harry Potter - J. K. Rowling,0.004329004329
beer guy,Feast,0.0367429837518,0.0,36,m,2005,910,tt0426459,5416,None,0,,1
belle,Feast,0.0278803545052,0.0911371237458,None,f,2005,910,tt0426459,5416,None,109,Beauty and the Beast - All Media Types,0.00489596083231
boss man,Feast,0.0806868537666,0.0,46,m,2005,910,tt0426459,5416,None,0,,1
bozo,Feast,0.165435745938,0.0,30,m,2005,910,tt0426459,5416,None,0,,1
chief,Feast,0.0210487444609,0.00732600732601,None,m,2005,910,tt0426459,5416,None,4,Eroica Yori Ai o Komete | From Eroica with Love,0.00245499181669
coach,Feast,0.0830871491876,0.0294117647059,44,m,2005,910,tt0426459,5416,None,10,Sky High (2005),0.0
hero,Feast,0.040435745938,0.247422680412,33,m,2005,910,tt0426459,5416,None,24,Much Ado About Nothing - Shakespeare,0.00271002710027
heroine,Feast,0.240214180207,0.081320151639,28,f,2005,910,tt0426459,5416,None,1094,X-Men (Alternate Timeline Movies),0.00478468899522
mean green,Feast,0.0190177252585,0.0,None,f,2005,910,tt0426459,5416,None,0,,1
newscaster,Feast,0.0228951255539,0.0,None,m,2005,910,tt0426459,5416,None,0,,1
para,Feast,0.0341580502216,0.0,None,m,2005,910,tt0426459,5416,None,0,,1
roadie,Feast,0.0448670605613,0.0,None,m,2005,910,tt0426459,5416,None,0,,1
trampy,Feast,0.0430206794682,0.0,None,f,2005,910,tt0426459,5416,None,0,,1
tuffy,Feast,0.0360044313146,0.0,34,f,2005,910,tt0426459,5416,None,0,,1
diva plavalagun,The Fifth Element,0.0159400544959,0.0,21,f,1997,911,tt0119116,7340,120,0,,1
father vito cor,The Fifth Element,0.138010899183,0.0,66,m,1997,911,tt0119116,7340,120,0,,1
general munro,The Fifth Element,0.0531335149864,1.21638223595e-05,52,m,1997,911,tt0119116,7340,120,1,Teen Wolf (TV),0.0189753320683
general staeder,The Fifth Element,0.0175749318801,0.0,72,m,1997,911,tt0119116,7340,120,0,,1
jean-baptiste e,The Fifth Element,0.122479564033,0.0,39,m,1997,911,tt0119116,7340,120,0,,1
korben dallas,The Fifth Element,0.28719346049,1.0,42,m,1997,911,tt0119116,7340,120,1,Cocoon (1985),0.00392156862745
leeloo,The Fifth Element,0.0356948228883,4.74383301708e-05,22,f,1997,911,tt0119116,7340,120,1,Star Wars Episode VII: The Force Awakens (2015),0.00531914893617
mactilburgh,The Fifth Element,0.0275204359673,0.0,44,m,1997,911,tt0119116,7340,120,0,,1
mother,The Fifth Element,0.0277929155313,0.00170777988615,None,m,1997,911,tt0119116,7340,120,36,Star Wars Episode VII: The Force Awakens (2015),0.00531914893617
munro's captain,The Fifth Element,0.0186648501362,0.0,None,m,1997,911,tt0119116,7340,120,0,,1
president lindb,The Fifth Element,0.0637602179837,0.0,39,m,1997,911,tt0119116,7340,120,0,,1
priest,The Fifth Element,0.0147138964578,0.000948766603416,69,m,1997,911,tt0119116,7340,120,20,Star Wars Episode VII: The Force Awakens (2015),0.00531914893617
professor pacol,The Fifth Element,0.0275204359673,0.0,68,m,1997,911,tt0119116,7340,120,0,,1
right arm,The Fifth Element,0.0216621253406,0.000271370420624,29,m,1997,911,tt0119116,7340,120,1,The Maze Runner Series - All Media Types,0.00789473684211
ruby rhod,The Fifth Element,0.128337874659,1.0,25,m,1997,911,tt0119116,7340,120,1,Cocoon (1985),0.00392156862745
detective stern,Fight Club,0.013894175866,0.0,None,m,1999,912,tt0137523,10508,63,0,,1
group leader,Fight Club,0.0191282832128,0.0,30,f,1999,912,tt0137523,10508,63,0,,1
marla singer,Fight Club,0.0897411496003,0.0,33,f,1999,912,tt0137523,10508,63,1,天使禁猟区 | Tenshi Kinryoku | Angel Sanctuary,0.00257152041144
robert 'bob' pa,Fight Club,0.0167491435097,0.0,52,m,1999,912,tt0137523,10508,63,0,,1
the narrator,Fight Club,0.553197563761,0.41592920354,30,m,1999,912,tt0137523,10508,63,94,Hanna Is Not A Boy's Name,0.00457142857143
tyler durden,Fight Club,0.30728968405,0.0047619047619,36,m,1999,912,tt0137523,10508,63,1,Super Mario Bros. (Video Games),0.00314712824548
agent schreck,Final Destination,0.0448072247308,0.0,41,m,2000,915,tt0195714,2879,86,0,,1
agent weine,Final Destination,0.077804793331,0.0,37,m,2000,915,tt0195714,2879,86,0,,1
billy hitchcock,Final Destination,0.0830149357416,0.0833333333333,24,m,2000,915,tt0195714,2879,86,1,Final Destination (Movies),0.0304114490161
bludworth,Final Destination,0.140326502258,0.0,46,m,2000,915,tt0195714,2879,86,0,,1
carter horton,Final Destination,0.138937130948,0.166666666667,28,m,2000,915,tt0195714,2879,86,2,Final Destination (Movies),0.0304114490161
clear rivers,Final Destination,0.163945814519,0.25,24,f,2000,915,tt0195714,2879,86,3,Final Destination (Movies),0.0304114490161
john denver,Final Destination,0.0361236540465,0.00909090909091,None,m,2000,915,tt0195714,2879,86,1,The Monkees (TV),0.0106951871658
tod waggner,Final Destination,0.163598471692,0.0833333333333,22,m,2000,915,tt0195714,2879,86,1,Final Destination (Movies),0.0304114490161
valerie lewton,Final Destination,0.151441472734,0.0833333333333,32,f,2000,915,tt0195714,2879,86,1,Final Destination (Movies),0.0304114490161
carl fidelio du,Five Easy Pieces,0.0495007132668,0.0,42,m,1970,916,tt0065724,7010,None,0,,1
catherine van o,Five Easy Pieces,0.111126961484,0.0,28,f,1970,916,tt0065724,7010,None,0,,1
elton,Five Easy Pieces,0.0544935805991,0.0,35,m,1970,916,tt0065724,7010,None,0,,1
palm apodaca,Five Easy Pieces,0.098002853067,0.0,32,f,1970,916,tt0065724,7010,None,0,,1
partita dupea,Five Easy Pieces,0.115834522111,0.0,40,f,1970,916,tt0065724,7010,None,0,,1
rayette dipesto,Five Easy Pieces,0.180171184023,0.0,31,f,1970,916,tt0065724,7010,None,0,,1
robert eroica d,Five Easy Pieces,0.329957203994,0.0,33,m,1970,916,tt0065724,7010,None,0,,1
samia glavia,Five Easy Pieces,0.0429386590585,0.0,50,f,1970,916,tt0065724,7010,None,0,,1
waitress,Five Easy Pieces,0.0179743223966,1.0,None,f,1970,916,tt0065724,7010,None,2,Waitress (2007),0.0161290322581
chief jerry kar,Fletch,0.0641589317701,0.0,49,m,1985,917,tt0089155,6141,114,0,,1
dr. joseph dola,Fletch,0.0271942680345,0.0,50,m,1985,917,tt0089155,6141,114,0,,1
fat sam,Fletch,0.0203549910438,0.0,37,m,1985,917,tt0089155,6141,114,0,,1
frank walker,Fletch,0.0457580198665,0.304347826087,52,m,1985,917,tt0089155,6141,114,7,Tomorrowland (2015),0.00421052631579
gail stanwyk,Fletch,0.107962872496,0.0,25,f,1985,917,tt0089155,6141,114,0,,1
irwin 'fletch' ,Fletch,0.689952776421,0.0,42,m,1985,917,tt0089155,6141,114,0,,1
larry,Fletch,0.0226347500407,0.0989994734071,29,f,1985,917,tt0089155,6141,114,188,Numb3rs,0.0
marvin gillet,Fletch,0.0219833903273,0.0,40,m,1985,917,tt0089155,6141,114,0,,1
abou fatma,The Four Feathers,0.127540563621,0.0,38,m,2002,918,tt0240510,23420,27,0,,1
british corpora,The Four Feathers,0.013364645602,0.0,None,m,2002,918,tt0240510,23420,27,0,,1
caroline,The Four Feathers,0.0152860802733,0.000338586803176,None,f,2002,918,tt0240510,23420,27,42,Harry Potter - J. K. Rowling,0.00793650793651
col. sutch,The Four Feathers,0.0409052092229,0.0,54,m,2002,918,tt0240510,23420,27,0,,1
colonel hamilto,The Four Feathers,0.0358240819812,0.0,45,m,2002,918,tt0240510,23420,27,0,,1
dervish captain,The Four Feathers,0.0114859094791,0.0,None,m,2002,918,tt0240510,23420,27,0,,1
drill instructo,The Four Feathers,0.00760034158839,0.0,None,m,2002,918,tt0240510,23420,27,0,,1
emir,The Four Feathers,0.0381725021349,0.0,None,m,2002,918,tt0240510,23420,27,0,,1
ethne eustace,The Four Feathers,0.231383432963,0.0,23,f,2002,918,tt0240510,23420,27,0,,1
harry feversham,The Four Feathers,0.0526900085397,0.0,23,m,2002,918,tt0240510,23420,27,0,,1
jack durrance,The Four Feathers,0.361571306576,0.0,24,m,2002,918,tt0240510,23420,27,0,,1
tom willoughby,The Four Feathers,0.0101622544833,0.0,32,m,2002,918,tt0240510,23420,27,0,,1
william trench,The Four Feathers,0.0540136635354,0.0,33,m,2002,918,tt0240510,23420,27,0,,1
abbie hoffman,Forrest Gump,0.0111111111111,0.00925925925926,34,m,1994,921,tt0109830,9090,686,1,The Who,0.0175438596491
bubba blue,Forrest Gump,0.0522552255226,0.0,37,m,1994,921,tt0109830,9090,686,0,,1
drill sergeant,Forrest Gump,0.0141914191419,0.0,44,m,1994,921,tt0109830,9090,686,0,,1
forrest gump,Forrest Gump,0.599119911991,0.0014880952381,38,m,1994,921,tt0109830,9090,686,1,Outlander Series - Diana Gabaldon,0.00808080808081
hilary,Forrest Gump,0.0118811881188,0.0,38,f,1994,921,tt0109830,9090,686,0,,1
Lieutenant Dan ,Forrest Gump,0.135093509351,0.000884173297966,39,m,1994,921,tt0109830,9090,686,1,Dungeons & Dragons (Roleplaying Game),0.00661886376172
Local Anchor #1,Forrest Gump,0.0178217821782,0.0,59,m,1994,921,tt0109830,9090,686,0,,1
mrs. gump,Forrest Gump,0.0539053905391,0.0,48,f,1994,921,tt0109830,9090,686,0,,1
young jenny cur,Forrest Gump,0.104620462046,0.0,10,f,1994,921,tt0109830,9090,686,0,,1
admiral roberts,Friday the 13th Part VIII: Jason Takes Manhattan,0.0400429031105,0.0,56,m,1989,926,tt0097388,5594,31,0,,1
charles mccullo,Friday the 13th Part VIII: Jason Takes Manhattan,0.182159456561,0.0,62,m,1989,926,tt0097388,5594,31,0,,1
colleen van deu,Friday the 13th Part VIII: Jason Takes Manhattan,0.114050768681,0.0,None,f,1989,926,tt0097388,5594,31,0,,1
eva watanabe,Friday the 13th Part VIII: Jason Takes Manhattan,0.0482659992849,0.0,21,f,1989,926,tt0097388,5594,31,0,,1
jim miller,Friday the 13th Part VIII: Jason Takes Manhattan,0.0421880586343,0.0561797752809,20,m,1989,926,tt0097388,5594,31,5,Deus Ex: Mankind Divided,0.00462962962963
julius gaw,Friday the 13th Part VIII: Jason Takes Manhattan,0.0355738291026,0.0,None,m,1989,926,tt0097388,5594,31,0,,1
miles wolfe,Friday the 13th Part VIII: Jason Takes Manhattan,0.022166607079,0.0,24,m,1989,926,tt0097388,5594,31,0,,1
rennie wickham,Friday the 13th Part VIII: Jason Takes Manhattan,0.170003575259,0.0,20,f,1989,926,tt0097388,5594,31,0,,1
sean robertson,Friday the 13th Part VIII: Jason Takes Manhattan,0.125312835181,0.0,23,m,1989,926,tt0097388,5594,31,0,,1
suzy,Friday the 13th Part VIII: Jason Takes Manhattan,0.025026814444,1.46575984991e-05,None,f,1989,926,tt0097388,5594,31,1,K-pop,0.000786163522013
tamara mason,Friday the 13th Part VIII: Jason Takes Manhattan,0.0774043618162,0.0,None,f,1989,926,tt0097388,5594,31,0,,1
wayne webber,Friday the 13th Part VIII: Jason Takes Manhattan,0.0538076510547,0.0,20,m,1989,926,tt0097388,5594,31,0,,1
young jason,Friday the 13th Part VIII: Jason Takes Manhattan,0.0639971397926,0.0,10,m,1989,926,tt0097388,5594,31,0,,1
ana,G.I. Joe: The Rise of Cobra,0.105904137882,0.000217517744246,28,f,2009,935,tt1046173,14041,174,46,Marvel,0.00224466891134
baron de cobray,G.I. Joe: The Rise of Cobra,0.0249982195,0.0,33,m,2009,935,tt1046173,14041,174,0,,1
bastille prison,G.I. Joe: The Rise of Cobra,0.00861761982765,0.0,62,m,2009,935,tt1046173,14041,174,0,,1
breaker,G.I. Joe: The Rise of Cobra,0.0621750587565,0.0,36,m,2009,935,tt1046173,14041,174,0,,1
duke,G.I. Joe: The Rise of Cobra,0.185955416281,0.050222504768,29,m,2009,935,tt1046173,14041,174,237,Yu-Gi-Oh!,0.00411522633745
general hawk,G.I. Joe: The Rise of Cobra,0.0709351185813,0.0,55,m,2009,935,tt1046173,14041,174,1,機動戦士ガンダム 第08MS小隊 | Mobile Suit Gundam: The 08th MS Team,0.002997002997
hazmat nuclear ,G.I. Joe: The Rise of Cobra,0.0090449398191,0.0,None,m,2009,935,tt1046173,14041,174,0,,1
heavy duty,G.I. Joe: The Rise of Cobra,0.0470764190585,2.12098074149e-05,42,m,2009,935,tt1046173,14041,174,1,Captain America (Movies),0.00726216412491
mccullen,G.I. Joe: The Rise of Cobra,0.116373477673,0.0,45,m,2009,935,tt1046173,14041,174,0,,1
ripcord,G.I. Joe: The Rise of Cobra,0.147140517057,0.0,37,m,2009,935,tt1046173,14041,174,0,,1
scarlett,G.I. Joe: The Rise of Cobra,0.120076917598,0.00230100752854,29,f,2009,935,tt1046173,14041,174,103,Actor RPF,0.00617283950617
storm shadow,G.I. Joe: The Rise of Cobra,0.0288440994231,0.333333333333,39,m,2009,935,tt1046173,14041,174,1,Wolves (2014),0.00740740740741
the doctor,G.I. Joe: The Rise of Cobra,0.0538423189232,0.00536106893793,28,m,2009,935,tt1046173,14041,174,851,Supernatural,0.00569800569801
u.s. president,G.I. Joe: The Rise of Cobra,0.00733565985329,0.0,62,m,2009,935,tt1046173,14041,174,0,,1
zartan,G.I. Joe: The Rise of Cobra,0.0116800797664,0.0357142857143,47,m,2009,935,tt1046173,14041,174,1,Bubblegum Crisis,0.00689061154177
blondell,G.I. Jane,0.0213833472703,0.0,43,f,1997,937,tt0119173,8371,91,0,,1
cortez,G.I. Jane,0.0157687253614,0.0284768211921,25,m,1997,937,tt0119173,8371,91,43,Lost,0.0
dehaven's aide,G.I. Jane,0.0216222673516,0.0,42,f,1997,937,tt0119173,8371,91,0,,1
flea,G.I. Jane,0.0137379046709,0.0128865979381,27,m,1997,937,tt0119173,8371,91,5,Les Trois Mousquetaires | The Three Musketeers - Alexandre Dumas,0.00171232876712
instructor john,G.I. Jane,0.0207860470673,0.0,36,m,1997,937,tt0119173,8371,91,0,,1
instructor pyro,G.I. Jane,0.0487396965715,0.0,38,m,1997,937,tt0119173,8371,91,0,,1
jordan o'neill,G.I. Jane,0.317285867877,4.11658159065e-05,35,f,1997,937,tt0119173,8371,91,1,Buffy the Vampire Slayer,0.00757575757576
lillian dehaven,G.I. Jane,0.149444510811,0.0,66,f,1997,937,tt0119173,8371,91,0,,1
master chief jo,G.I. Jane,0.182057101899,0.0,39,m,1997,937,tt0119173,8371,91,0,,1
mccool,G.I. Jane,0.0339266515351,0.0,28,m,1997,937,tt0119173,8371,91,0,,1
royce,G.I. Jane,0.107633496595,0.000891742464776,37,m,1997,937,tt0119173,8371,91,5,Twilight Series - All Media Types,0.004329004329
theodore hayes,G.I. Jane,0.0229363277984,0.0,47,m,1997,937,tt0119173,8371,91,0,,1
wickwire,G.I. Jane,0.0446780551905,0.0,33,m,1997,937,tt0119173,8371,91,0,,1
female news hos,Gamer,0.0702070207021,0.0,29,f,2009,939,tt1034032,2222,23,0,,1
freek,Gamer,0.104860486049,0.0869565217391,45,m,2009,939,tt1034032,2222,23,2,"Dice Camera Action!" D&D Campaign (Web Series),0.00327332242226
gina parker smi,Gamer,0.107560756076,0.0,44,f,2009,939,tt1034032,2222,23,0,,1
humanz brother,Gamer,0.227722772277,0.0,32,m,2009,939,tt1034032,2222,23,0,,1
humanz dude,Gamer,0.0670567056706,0.0,30,m,2009,939,tt1034032,2222,23,0,,1
ken castle,Gamer,0.175067506751,0.0,38,m,2009,939,tt1034032,2222,23,0,,1
simon,Gamer,0.17101710171,0.0392907683343,17,m,2009,939,tt1034032,2222,23,472,The Shadowhunter Chronicles - All Media Types,0.00266666666667
trace,Gamer,0.0765076507651,0.0,30,f,2009,939,tt1034032,2222,23,0,,1
antonio freeman,Gattaca,0.0240808823529,0.0,36,m,1997,941,tt0119177,5440,23,0,,1
caesar,Gattaca,0.0200367647059,0.155629139073,80,m,1997,941,tt0119177,5440,23,47,The Expendables (Movies),0.00268817204301
detective hugo,Gattaca,0.0946691176471,0.0,None,m,1997,941,tt0119177,5440,23,0,,1
director josef,Gattaca,0.0586397058824,0.0,72,m,1997,941,tt0119177,5440,23,0,,1
dr. lamar,Gattaca,0.0349264705882,0.0,42,m,1997,941,tt0119177,5440,23,0,,1
geneticist,Gattaca,0.0588235294118,0.0,33,m,1997,941,tt0119177,5440,23,0,,1
german,Gattaca,0.0402573529412,0.00589275191514,44,m,1997,941,tt0119177,5440,23,50,Angel: the Series,0.00490196078431
investigator,Gattaca,0.136948529412,0.0,None,m,1997,941,tt0119177,5440,23,0,,1
irene cassini,Gattaca,0.0841911764706,0.169014084507,27,f,1997,941,tt0119177,5440,23,12,Gattaca (1997),0.047619047619
jerome eugene m,Gattaca,0.421507352941,0.0,25,m,1997,941,tt0119177,5440,23,0,,1
vincent freeman,Gattaca,0.0259191176471,1.06034418772e-05,27,m,1997,941,tt0119177,5440,23,1,Sherlock (TV),0.00769230769231
amsterdam vallo,Gangs of New York,0.25131302521,0.0,28,m,2002,942,tt0217505,11424,116,0,,1
bill 'the butch,Gangs of New York,0.15449929972,0.0,45,m,2002,942,tt0217505,11424,116,0,,1
happy jack mulr,Gangs of New York,0.00971638655462,0.0,37,m,2002,942,tt0217505,11424,116,0,,1
jenny everdeane,Gangs of New York,0.113007703081,0.44,30,f,2002,942,tt0217505,11424,116,11,Gangs of New York (2002),0.0345528455285
jimmy spoils,Gangs of New York,0.0138305322129,0.0,31,m,2002,942,tt0217505,11424,116,0,,1
johnny sirocco,Gangs of New York,0.105392156863,0.08,31,m,2002,942,tt0217505,11424,116,2,Gangs of New York (2002),0.0345528455285
killoran,Gangs of New York,0.0449054621849,0.0,34,m,2002,942,tt0217505,11424,116,0,,1
mother joyce,Gangs of New York,0.0112044817927,0.0,None,f,2002,942,tt0217505,11424,116,0,,1
p.t. barnum,Gangs of New York,0.015756302521,1.0,45,m,2002,942,tt0217505,11424,116,1,Barnum - Coleman/Stewart/Bramble,0.00892857142857
policeman,Gangs of New York,0.015581232493,0.00929381116665,None,m,2002,942,tt0217505,11424,116,132,Free!,0.00534759358289
reverend raleig,Gangs of New York,0.00901610644258,0.0,77,m,2002,942,tt0217505,11424,116,0,,1
shang,Gangs of New York,0.0399159663866,0.0,29,m,2002,942,tt0217505,11424,116,0,,1
sheeny mike,Gangs of New York,0.0135679271709,0.0,None,m,2002,942,tt0217505,11424,116,0,,1
walter 'monk' m,Gangs of New York,0.0402661064426,0.0,47,m,2002,942,tt0217505,11424,116,0,,1
william 'boss' ,Gangs of New York,0.162027310924,0.0,53,m,2002,942,tt0217505,11424,116,0,,1
